Date_reported,StringencyIndex,Cumulative_cases,Recovery,New_cases,NewCases_local,NewCases_imported,Cumulative_deaths,New_deaths,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,EconomicSupportIndex,GovernmentResponseIndex,ContainmentHealthIndex,Atleast1dose,fullvaccine
02/10/2022,42.04,215880,0,4,4,0,758,,5,23,15,-15,17,19,0,43.96,50.24,,
03/10/2022,42.04,215909,0,29,29,0,758,,5,24,15,-15,17,19,0,43.96,50.24,,
04/10/2022,42.04,215926,0,17,17,0,758,,6,25,16,-15,17,19,0,43.96,50.24,,
05/10/2022,42.04,215952,0,26,26,0,758,,9,28,19,-12,18,18,0,43.96,50.24,,
06/10/2022,42.04,215971,0,19,19,0,758,,11,29,20,-11,19,18,0,43.96,50.24,,
07/10/2022,42.04,215993,0,22,22,0,758,,12,29,22,-10,16,18,0,43.96,50.24,,
08/10/2022,42.04,215995,0,2,2,0,758,,14,31,25,-9,16,17,0,43.96,50.24,,
09/10/2022,42.04,216002,0,7,7,0,758,,17,33,29,-7,17,16,0,43.96,50.24,,
10/10/2022,42.04,216008,0,6,6,0,758,,23,34,36,-5,12,16,0,43.96,50.24,,
11/10/2022,42.04,216027,0,19,19,0,758,,25,34,39,-3,7,16,0,43.96,50.24,,
12/10/2022,42.04,216047,0,20,20,0,758,,24,34,40,-2,7,16,0,43.96,50.24,,
13/10/2022,42.04,216068,0,21,21,0,758,,23,34,42,-1,7,16,0,43.96,50.24,,
14/10/2022,42.04,216088,0,20,20,0,758,,23,34,43,-1,10,16,0,43.96,50.24,,
15/10/2022,42.04,216098,0,10,10,0,758,,21,34,42,-1,10,16,0,43.96,50.24,,
16/10/2022,42.04,216101,0,3,3,0,758,,,,,,,,0,43.96,50.24,,
17/10/2022,42.04,216101,0,0,0,0,758,,,,,,,,0,43.96,50.24,,
18/10/2022,36.95,216116,0,15,15,0,758,,,,,,,,0,41.1,46.97,,
19/10/2022,36.95,216158,0,42,42,0,758,,,,,,,,0,41.1,46.97,,
20/10/2022,36.95,216158,0,0,0,0,758,,,,,,,,0,41.1,46.97,,
21/10/2022,36.95,216173,0,15,15,0,758,,,,,,,,0,41.1,46.97,,
22/10/2022,36.95,216177,0,4,4,0,758,,,,,,,,0,41.1,46.97,,
23/10/2022,36.95,216177,0,0,0,0,758,,,,,,,,0,41.1,46.97,,
24/10/2022,36.95,216198,0,21,21,0,758,,,,,,,,0,41.1,46.97,,
25/10/2022,36.95,216205,0,7,7,0,758,,,,,,,,0,41.1,46.97,,
26/10/2022,36.95,216212,0,7,7,0,758,,,,,,,,0,41.1,46.97,,
27/10/2022,36.95,216223,0,11,11,0,758,,,,,,,,0,41.1,46.97,,
28/10/2022,36.95,216229,0,6,6,0,758,,,,,,,,0,41.1,46.97,,
29/10/2022,36.95,216229,0,0,0,0,758,,,,,,,,0,41.1,46.97,,
30/10/2022,36.95,216236,0,7,7,0,758,,,,,,,,0,41.1,46.97,,
31/10/2022,36.95,216243,0,7,7,0,758,,,,,,,,0,41.1,46.97,,
01/11/2022,36.95,216243,0,0,0,0,758,,,,,,,,0,41.1,46.97,,
02/11/2022,36.95,216260,0,17,17,0,758,,,,,,,,0,41.1,46.97,,
03/11/2022,36.95,216265,0,5,5,0,758,,,,,,,,0,41.1,46.97,,
04/11/2022,36.95,216277,0,12,12,0,758,,,,,,,,0,41.1,46.97,,
05/11/2022,36.95,216277,0,0,0,0,758,,,,,,,,0,41.1,46.97,,
06/11/2022,36.95,216286,0,9,9,0,758,,,,,,,,0,41.1,46.97,,
07/11/2022,36.95,216295,0,9,9,0,758,,,,,,,,0,41.1,46.97,,
08/11/2022,36.95,216303,0,8,8,0,758,,,,,,,,75,53.6,50.54,,
09/11/2022,36.95,216323,0,20,20,0,758,,,,,,,,75,53.6,50.54,,
10/11/2022,36.95,216335,0,12,12,0,758,,,,,,,,75,53.6,50.54,,
11/11/2022,36.95,216355,0,20,20,0,758,,,,,,,,75,53.6,50.54,,
12/11/2022,36.95,216357,0,2,2,0,758,,,,,,,,75,53.6,50.54,,
13/11/2022,36.95,216363,0,6,6,0,758,,,,,,,,75,53.6,50.54,,
14/11/2022,36.95,216381,0,18,18,0,758,,,,,,,,75,53.6,50.54,,
15/11/2022,36.95,216397,0,16,16,0,758,,,,,,,,75,53.6,50.54,,
16/11/2022,36.95,216431,0,34,34,0,758,,,,,,,,75,53.6,50.54,,
17/11/2022,36.95,216444,0,13,13,0,758,,,,,,,,75,53.6,50.54,,
18/11/2022,36.95,216460,0,16,16,0,758,,,,,,,,75,53.6,50.54,,
19/11/2022,36.95,216460,0,0,0,0,758,,,,,,,,75,53.6,50.54,,
20/11/2022,36.95,216468,0,8,8,0,758,,,,,,,,75,53.6,50.54,,
21/11/2022,36.95,216492,0,24,24,0,758,,,,,,,,75,53.6,50.54,,
22/11/2022,36.95,216529,0,37,37,0,758,,,,,,,,75,53.6,50.54,,
23/11/2022,36.95,216554,0,25,25,0,758,,,,,,,,75,53.6,50.54,,
24/11/2022,36.95,216568,0,14,14,0,758,,,,,,,,75,53.6,50.54,,
25/11/2022,36.95,216592,0,24,24,0,758,,,,,,,,75,53.6,50.54,,
26/11/2022,36.95,216611,0,19,19,0,758,,,,,,,,75,53.6,50.54,,
27/11/2022,36.95,216624,0,13,13,0,758,,,,,,,,75,53.6,50.54,,
28/11/2022,44.2,216660,0,36,36,0,758,,,,,,,,75,57.68,55.2,,
29/11/2022,44.2,216693,0,33,33,0,758,,,,,,,,75,57.68,55.2,,
30/11/2022,44.2,216744,0,51,51,0,758,,,,,,,,75,57.68,55.2,,
01/12/2022,44.2,216780,0,36,36,0,758,,,,,,,,75,57.68,55.2,,
02/12/2022,44.2,216810,0,30,30,0,758,,,,,,,,75,57.68,55.2,,
03/12/2022,,216824,0,14,14,0,758,,,,,,,,,57.68,,,
04/12/2022,,216843,0,19,19,0,758,,,,,,,,,57.68,,,
05/12/2022,,216919,0,76,76,0,758,,,,,,,,,,,,
06/12/2022,,216988,0,69,69,0,758,,,,,,,,,,,,
07/12/2022,,217026,0,38,38,0,758,,,,,,,,,,,,
08/12/2022,,217099,0,73,73,0,758,,,,,,,,,,,,
09/12/2022,,217145,0,46,46,0,758,,,,,,,,,,,,
10/12/2022,,217161,0,16,16,0,758,,,,,,,,,,,,
11/12/2022,,217161,0,0,0,0,758,,,,,,,,,,,,
12/12/2022,,217237,0,76,76,0,758,,,,,,,,,,,,
13/12/2022,,217289,0,52,52,0,758,,,,,,,,,,,,
14/12/2022,,217332,0,43,43,0,758,,,,,,,,,,,,
15/12/2022,,217373,0,41,41,0,758,,,,,,,,,,,,
16/12/2022,,217373,0,0,0,0,758,,,,,,,,,,,,
17/12/2022,,217430,0,57,57,0,758,,,,,,,,,,,,
18/12/2022,,217458,0,28,28,0,758,,,,,,,,,,,,
19/12/2022,,217486,0,28,28,0,758,,,,,,,,,,,,
20/12/2022,,217526,0,40,40,0,758,,,,,,,,,,,,
21/12/2022,,217586,0,60,60,0,758,,,,,,,,,,,,
22/12/2022,,217611,0,25,25,0,758,,,,,,,,,,,,
23/12/2022,,217611,0,0,0,0,758,,,,,,,,,,,,
24/12/2022,,217642,0,31,31,0,758,,,,,,,,,,,,
25/12/2022,,217658,0,16,16,0,758,,,,,,,,,,,,
26/12/2022,,217701,0,43,43,0,758,,,,,,,,,,,,
27/12/2022,,217729,0,28,28,0,758,,,,,,,,,,,,
28/12/2022,,217754,0,25,25,0,758,,,,,,,,,,,,
29/12/2022,,217776,0,22,22,0,758,,,,,,,,,,,,
30/12/2022,,217794,0,18,18,0,758,,,,,,,,,,,,
31/12/2022,,217797,0,3,3,0,758,,,,,,,,,,,,
01/01/2023,,217797,0,0,0,0,758,,,,,,,,,,,,
02/01/2023,,217805,0,8,8,0,758,,,,,,,,,,,,
